temperature_one,temperature_two,vibration_x,vibration_y,vibration_z,magnetic_flux_x,magnetic_flux_y,magnetic_flux_z,health_status
31.3,38.8,1.24,1.43,1.02,1.03,1.02,1.59,healthy
23.53,23.53,-58.0,79.0,1021.0,10.0,0.0,47.0,unhealthy
37.9,38.9,1.43,1.68,1.44,1.26,1.25,1.7,healthy
23.56,23.56,-54.0,79.0,1018.0,10.0,0.0,47.0,unhealthy
18.16,18.16,17835600.0,89.0,958.496,2.0,0.0,8.0,unhealthy
35.6,31.8,1.71,1.06,1.75,1.68,1.25,1.94,healthy
39.6,31.9,1.06,1.33,1.2,1.09,1.46,1.18,healthy
39.7,39.5,1.12,1.98,1.36,1.13,1.33,1.71,healthy
22.9,22.01,-70.0,84.0,1018.0,10.0,0.0,47.0,unhealthy
23.56,23.56,-50.0,76.0,1020.0,10.0,0.0,47.0,unhealthy
38.7,36.1,1.58,1.66,1.86,1.63,1.54,1.78,healthy
36.9,30.3,1.78,1.74,1.79,1.53,1.74,1.7,healthy
18.42,18.42,17835600.0,70.0,940.43,2.0,0.0,8.0,unhealthy
23.49,23.49,-36.0,83.0,1019.0,10.0,0.0,47.0,unhealthy
38.9,32.1,1.21,1.18,1.98,1.92,1.15,1.01,healthy
37.0,32.3,1.56,1.96,1.6,1.33,1.72,1.11,healthy
37.7,31.8,1.3,1.07,1.67,1.4,1.11,1.9,healthy
31.1,38.5,1.35,1.53,1.51,1.48,1.01,1.33,healthy
23.49,23.49,-57.0,69.0,1023.0,10.0,0.0,47.0,unhealthy
37.2,32.0,1.34,1.22,1.97,1.56,1.57,1.16,healthy
23.39,23.39,-56.0,69.0,1016.0,10.0,0.0,47.0,unhealthy
23.2,23.2,-58.0,81.0,1016.0,10.0,0.0,47.0,unhealthy
30.3,33.2,1.46,1.65,1.24,1.12,1.68,1.04,healthy
38.7,32.8,1.73,1.19,1.34,1.38,1.99,1.63,healthy
38.4,39.3,1.12,1.7,1.23,1.23,1.12,1.54,healthy
30.8,30.1,1.19,1.88,1.79,1.45,1.3,1.62,healthy
23.39,23.39,-56.0,69.0,1016.0,10.0,0.0,47.0,unhealthy
36.4,32.2,1.72,1.13,1.84,1.04,1.03,1.74,healthy
18.36,18.36,17835600.0,95.0,975.098,2.0,0.0,8.0,unhealthy
18.26,18.26,17835600.0,108.0,945.312,2.0,0.0,8.0,unhealthy
31.2,38.8,1.25,1.81,1.51,1.74,1.97,1.68,healthy
36.9,33.1,1.2,1.35,1.64,1.65,1.08,1.16,healthy
35.6,35.2,1.32,1.52,1.96,1.04,1.87,1.92,healthy
34.4,32.0,1.48,1.5,1.58,1.46,1.4,1.21,healthy
18.13,18.13,17835600.0,87.0,939.941,2.0,0.0,8.0,unhealthy
39.3,39.9,1.39,1.53,1.22,1.09,1.49,1.48,healthy
39.7,34.5,1.13,1.88,1.74,1.8,1.0,1.85,healthy
33.3,35.8,1.12,1.02,1.18,1.42,1.11,1.88,healthy
38.5,30.0,1.89,1.33,1.47,1.74,1.17,1.73,healthy
23.56,23.56,-46.0,77.0,1024.0,10.0,0.0,47.0,unhealthy
31.8,39.6,1.04,1.54,1.39,1.31,1.51,1.96,healthy
18.45,18.45,17835500.0,78.0,946.777,2.0,0.0,9.0,unhealthy
23.53,23.53,-43.0,92.0,1025.0,10.0,0.0,47.0,unhealthy
31.1,32.9,1.67,1.18,1.45,1.85,1.62,1.95,healthy
31.4,39.1,1.57,1.05,1.61,1.27,1.45,1.47,healthy
39.6,33.8,1.9,1.86,1.75,1.66,1.18,1.22,healthy
23.49,23.49,-50.0,93.0,1024.0,10.0,0.0,47.0,unhealthy
23.53,23.53,-43.0,92.0,1025.0,10.0,0.0,47.0,unhealthy
18.29,18.29,17835600.0,86.0,941.406,2.0,0.0,8.0,unhealthy
18.45,18.45,17835600.0,64.0,948.242,2.0,0.0,9.0,unhealthy
31.7,35.0,1.94,1.76,1.92,1.54,1.01,1.21,healthy
36.5,32.4,1.99,1.6,1.71,1.28,1.37,1.81,healthy
31.5,31.6,1.83,1.31,1.41,1.14,1.39,1.07,healthy
31.0,36.8,1.22,1.27,1.93,1.99,1.34,1.19,healthy
31.0,33.6,1.28,1.35,1.81,1.97,1.5,1.87,healthy
23.36,23.36,-48.0,76.0,1025.0,10.0,0.0,47.0,unhealthy
30.2,36.1,1.51,1.6,1.09,1.89,1.28,1.76,healthy
39.2,30.6,1.75,1.02,1.44,1.74,1.19,1.39,healthy
39.8,34.2,1.46,1.61,1.48,1.31,1.71,1.38,healthy
30.7,38.3,1.05,1.78,1.9,1.65,1.74,1.95,healthy
17.96,17.96,17835500.0,89.0,973.633,2.0,0.0,8.0,unhealthy
18.26,18.26,17835600.0,106.0,958.008,2.0,0.0,8.0,unhealthy
23.56,23.56,-48.0,84.0,1017.0,10.0,0.0,47.0,unhealthy
18.49,18.49,17835600.0,97.0,976.562,2.0,0.0,9.0,unhealthy
23.49,23.49,-37.0,82.0,1014.0,10.0,0.0,47.0,unhealthy
18.09,18.09,17835600.0,89.0,926.758,2.0,0.0,8.0,unhealthy
33.4,36.6,1.89,1.81,1.79,1.38,1.23,1.99,healthy
23.53,23.53,-36.0,83.0,1019.0,10.0,0.0,47.0,unhealthy
23.49,23.49,-50.0,81.0,1023.0,10.0,0.0,47.0,unhealthy
31.0,37.4,1.69,1.48,1.08,1.3,1.96,1.36,healthy
17.9,17.9,17835600.0,97.0,953.125,2.0,0.0,8.0,unhealthy
18.16,18.16,17835600.0,87.0,924.805,2.0,0.0,8.0,unhealthy
31.5,30.8,1.14,1.99,1.19,1.38,1.17,1.87,healthy
22.93,22.04,-68.0,88.0,1029.0,10.0,0.0,47.0,unhealthy
35.9,35.3,1.79,1.26,1.26,1.8,1.94,1.69,healthy
23.49,23.49,-45.0,80.0,1021.0,10.0,0.0,47.0,unhealthy
33.0,34.4,1.8,1.71,1.7,1.66,1.06,1.02,healthy
31.6,33.4,1.43,1.35,1.07,1.33,1.54,1.16,healthy
36.1,35.4,1.65,1.51,1.26,1.79,1.02,1.25,healthy
35.0,39.1,1.32,1.88,1.42,1.32,1.3,1.88,healthy
31.1,32.0,1.94,1.66,1.14,1.84,1.51,1.46,healthy
32.0,40.0,1.3,1.05,1.98,1.86,1.98,1.53,healthy
31.6,34.7,1.72,1.85,1.99,1.89,1.51,1.4,healthy
22.87,22.01,-50.0,87.0,1022.0,10.0,0.0,47.0,unhealthy
18.09,18.09,17835600.0,114.0,982.422,2.0,0.0,8.0,unhealthy
30.3,38.2,1.11,1.3,1.11,1.66,1.88,1.88,healthy
22.83,22.04,-48.0,75.0,1020.0,10.0,0.0,47.0,unhealthy
38.3,33.0,1.11,1.27,1.16,1.63,1.9,1.7,healthy
31.8,32.1,1.51,1.89,1.5,1.27,1.27,1.11,healthy
18.36,18.36,17835600.0,118.0,957.52,2.0,0.0,8.0,unhealthy
23.16,23.16,-53.0,88.0,1022.0,10.0,0.0,47.0,unhealthy
18.32,18.32,17835500.0,110.0,962.402,2.0,0.0,8.0,unhealthy
32.7,39.4,1.71,1.01,1.17,1.83,1.3,1.98,healthy
17.96,17.96,17835600.0,89.0,979.98,2.0,0.0,8.0,unhealthy
23.39,23.39,-54.0,94.0,1014.0,10.0,0.0,47.0,unhealthy
18.29,18.29,17835600.0,87.0,965.332,2.0,0.0,8.0,unhealthy
22.97,22.01,-62.0,81.0,1014.0,10.0,0.0,47.0,unhealthy
23.49,23.49,-45.0,80.0,1021.0,10.0,0.0,47.0,unhealthy
35.8,33.2,1.37,1.14,1.8,1.24,1.08,1.47,healthy
32.6,30.5,1.21,1.78,1.49,1.58,1.44,1.09,healthy
17.83,17.83,17835600.0,115.0,983.887,2.0,0.0,8.0,unhealthy
18.32,18.32,17835600.0,94.0,958.496,2.0,0.0,8.0,unhealthy
23.46,23.46,-59.0,75.0,1011.0,10.0,0.0,47.0,unhealthy
18.42,18.42,17835500.0,88.0,973.633,2.0,0.0,8.0,unhealthy
31.8,37.5,1.67,1.3,2.0,1.36,1.25,1.96,healthy
31.2,34.7,1.63,1.21,1.45,1.39,1.59,1.77,healthy
36.5,30.9,1.49,1.64,1.86,1.9,1.03,1.54,healthy
23.39,23.39,-54.0,82.0,1026.0,10.0,0.0,47.0,unhealthy
23.53,23.53,-43.0,92.0,1025.0,10.0,0.0,47.0,unhealthy
36.1,34.5,1.4,1.01,1.11,1.52,1.89,1.33,healthy
32.8,36.8,1.96,1.59,1.72,1.03,1.77,1.16,healthy
37.7,34.4,1.63,1.5,1.98,1.48,1.32,1.03,healthy
33.2,32.8,1.89,1.62,1.73,1.97,1.68,1.61,healthy
23.49,23.49,-50.0,81.0,1023.0,10.0,0.0,47.0,unhealthy
23.53,23.53,-51.0,78.0,1015.0,10.0,0.0,47.0,unhealthy
17.8,17.8,17835600.0,98.0,977.539,2.0,0.0,8.0,unhealthy
17.83,17.83,17835600.0,103.0,959.961,2.0,0.0,8.0,unhealthy
33.4,38.5,1.91,1.99,1.65,1.02,1.41,2.0,healthy
23.53,23.53,-51.0,78.0,1015.0,10.0,0.0,47.0,unhealthy
18.29,18.29,17835600.0,97.0,943.359,2.0,0.0,8.0,unhealthy
17.93,17.93,17835600.0,100.0,961.426,2.0,0.0,8.0,unhealthy
35.5,34.5,1.57,1.29,1.74,1.0,1.01,1.83,healthy
17.83,17.83,17835600.0,70.0,974.121,2.0,0.0,8.0,unhealthy
39.9,30.1,1.1,1.37,1.88,1.95,1.79,1.76,healthy
23.56,23.56,-54.0,82.0,1014.0,10.0,0.0,47.0,unhealthy
23.56,23.56,-57.0,76.0,1024.0,10.0,0.0,47.0,unhealthy
37.0,31.3,1.48,1.38,1.51,1.85,1.8,1.3,healthy
31.3,33.3,1.41,1.74,1.71,1.41,1.23,1.82,healthy
39.9,36.1,1.89,1.83,1.12,1.32,1.17,1.98,healthy
18.32,18.32,17835500.0,75.0,967.285,2.0,0.0,8.0,unhealthy
32.6,38.2,1.58,1.07,1.07,1.95,1.3,1.5,healthy
30.5,31.4,1.73,1.38,1.89,1.25,1.7,1.42,healthy
38.1,30.6,1.24,1.04,1.1,1.18,1.25,1.87,healthy
30.9,34.9,1.82,1.11,1.32,1.27,1.9,1.05,healthy
33.6,36.9,1.38,1.87,1.55,1.08,1.44,1.27,healthy
23.59,23.59,-47.0,78.0,1016.0,10.0,0.0,47.0,unhealthy
18.19,18.19,17835600.0,104.0,984.375,2.0,0.0,8.0,unhealthy
33.2,34.6,1.62,1.34,1.95,1.94,1.82,1.47,healthy
35.9,39.0,1.48,1.67,1.05,1.71,1.01,1.67,healthy
23.43,23.43,-57.0,66.0,1030.0,10.0,0.0,47.0,unhealthy
18.49,18.49,17835600.0,64.0,948.242,2.0,0.0,9.0,unhealthy
37.6,36.0,1.87,1.45,1.45,1.24,1.96,1.46,healthy
36.3,34.4,1.72,1.17,1.21,1.58,1.92,1.73,healthy
35.6,38.7,1.29,1.73,1.6,1.27,1.39,1.28,healthy
23.46,23.46,-55.0,83.0,1022.0,10.0,0.0,47.0,unhealthy
18.45,18.45,17835500.0,78.0,946.777,2.0,0.0,9.0,unhealthy
37.2,34.6,1.9,1.31,1.89,1.83,1.56,1.43,healthy
33.1,37.3,1.24,1.84,1.79,1.53,1.28,1.29,healthy
38.2,33.8,1.63,1.79,1.24,1.25,1.53,1.21,healthy
23.56,23.56,-57.0,83.0,1021.0,10.0,0.0,47.0,unhealthy
35.7,32.8,1.87,1.48,1.53,1.68,1.94,1.78,healthy
34.1,34.5,1.92,1.89,1.95,1.14,1.31,1.19,healthy
38.0,31.0,1.07,1.14,1.53,1.0,1.92,1.36,healthy
35.9,32.5,1.23,1.24,1.22,1.55,1.13,1.78,healthy
39.5,35.4,1.09,1.95,1.74,1.71,1.77,1.42,healthy
38.8,30.6,1.6,1.61,1.96,1.06,1.78,1.0,healthy
23.46,23.46,-48.0,73.0,1016.0,10.0,0.0,47.0,unhealthy
17.96,17.96,17835600.0,91.0,980.469,2.0,0.0,8.0,unhealthy
39.8,30.1,1.08,1.34,1.66,1.83,1.02,2.0,healthy
18.42,18.42,17835600.0,79.0,948.242,2.0,0.0,8.0,unhealthy
23.39,23.39,-57.0,95.0,1020.0,10.0,0.0,47.0,unhealthy
23.56,23.56,-50.0,76.0,1020.0,10.0,0.0,47.0,unhealthy
34.6,37.4,1.52,1.66,1.8,1.44,1.2,1.34,healthy
37.1,39.2,1.98,1.18,1.22,1.72,1.75,1.99,healthy
23.56,23.56,-50.0,76.0,1020.0,10.0,0.0,47.0,unhealthy
38.2,37.1,1.99,1.94,1.06,1.71,1.41,1.43,healthy
18.36,18.36,17835600.0,118.0,957.52,2.0,0.0,8.0,unhealthy
37.8,32.6,1.28,1.49,1.23,1.2,1.87,1.04,healthy
36.8,30.6,1.55,1.88,1.39,1.13,1.81,1.77,healthy
36.5,36.6,1.52,1.57,1.0,1.02,1.18,1.51,healthy
33.7,40.0,1.77,1.53,1.24,1.85,1.37,1.34,healthy
23.46,23.46,-61.0,75.0,1025.0,10.0,0.0,47.0,unhealthy
30.5,32.6,1.34,1.47,1.92,1.91,1.23,1.79,healthy
23.62,23.62,-53.0,86.0,1022.0,10.0,0.0,47.0,unhealthy
33.2,35.5,1.52,1.68,1.37,1.14,1.83,1.14,healthy
37.7,30.8,2.0,1.64,1.45,1.37,1.47,1.53,healthy
22.87,22.01,-61.0,84.0,1024.0,10.0,0.0,47.0,unhealthy
18.36,18.36,17835600.0,80.0,969.727,2.0,0.0,8.0,unhealthy
39.6,38.9,1.55,1.45,1.38,1.89,1.77,1.63,healthy
34.0,31.6,1.75,1.49,1.38,1.06,1.54,1.73,healthy
37.9,33.4,1.08,1.7,1.24,1.55,1.7,1.83,healthy
39.2,32.9,1.8,1.54,1.21,1.93,1.77,1.95,healthy
38.6,37.5,1.39,1.1,1.38,1.48,1.27,1.56,healthy
18.16,18.16,17835600.0,88.0,931.641,2.0,0.0,8.0,unhealthy
30.6,32.8,1.88,1.59,1.57,1.45,1.97,1.4,healthy
18.09,18.09,17835500.0,88.0,970.703,2.0,0.0,8.0,unhealthy
22.87,22.04,-50.0,87.0,1022.0,10.0,0.0,47.0,unhealthy
18.45,18.45,17835600.0,78.0,944.824,2.0,0.0,8.0,unhealthy
18.09,18.09,17835600.0,83.0,963.867,2.0,0.0,8.0,unhealthy
33.4,37.9,1.92,1.89,1.06,1.12,1.37,1.43,healthy
39.5,34.8,1.52,1.68,1.82,1.63,1.87,1.04,healthy
22.97,22.01,-56.0,86.0,1017.0,10.0,0.0,47.0,unhealthy
39.0,37.8,1.42,1.83,1.88,1.18,1.03,1.22,healthy
17.8,17.8,17835600.0,98.0,977.539,2.0,0.0,8.0,unhealthy
17.99,17.99,17835600.0,106.0,952.637,2.0,0.0,8.0,unhealthy
37.9,38.6,1.44,1.4,1.15,1.72,1.78,1.59,healthy
30.4,39.8,1.36,1.09,1.14,1.96,1.12,1.64,healthy
32.8,38.6,1.83,1.19,1.51,1.85,1.84,1.42,healthy
23.56,23.56,-46.0,77.0,1024.0,10.0,0.0,47.0,unhealthy
18.42,18.42,17835500.0,85.0,966.797,2.0,0.0,8.0,unhealthy
23.53,23.53,-57.0,83.0,1021.0,10.0,0.0,47.0,unhealthy
17.83,17.83,17835600.0,100.0,940.43,2.0,0.0,8.0,unhealthy
23.39,23.39,-50.0,82.0,1025.0,10.0,0.0,47.0,unhealthy
23.53,23.53,-43.0,92.0,1025.0,10.0,0.0,47.0,unhealthy
39.3,39.8,1.98,1.02,1.84,1.82,1.64,1.35,healthy
23.62,23.62,-53.0,86.0,1022.0,10.0,0.0,47.0,unhealthy
23.46,23.46,-56.0,76.0,1034.0,10.0,0.0,47.0,unhealthy
38.1,37.9,1.09,1.57,1.74,1.76,1.41,1.43,healthy
23.16,23.16,-58.0,81.0,1016.0,10.0,0.0,47.0,unhealthy
35.0,36.9,1.86,1.57,1.33,1.48,1.05,1.22,healthy
30.3,37.5,1.91,1.61,1.51,1.03,1.09,1.02,healthy
37.0,36.4,1.99,1.55,1.86,1.5,1.9,1.97,healthy
31.4,39.7,1.63,1.69,1.58,1.58,1.69,1.64,healthy
18.29,18.29,17835600.0,87.0,965.332,2.0,0.0,8.0,unhealthy
23.43,23.43,-49.0,85.0,1019.0,10.0,0.0,47.0,unhealthy
18.16,18.16,17835600.0,104.0,928.223,2.0,0.0,8.0,unhealthy
35.1,35.4,1.61,1.9,1.52,1.62,1.71,1.22,healthy
32.8,34.8,1.44,1.48,1.75,1.93,1.5,1.68,healthy
22.87,22.01,-61.0,84.0,1024.0,10.0,0.0,47.0,unhealthy
32.3,34.6,1.6,1.41,1.58,1.17,1.4,1.1,healthy
37.8,38.1,1.07,1.71,1.82,1.92,1.68,1.72,healthy
30.1,35.3,1.06,1.94,1.05,1.81,1.07,1.46,healthy
34.1,38.2,1.62,1.83,1.19,1.28,1.6,1.0,healthy
23.49,23.49,-49.0,79.0,1021.0,10.0,0.0,47.0,unhealthy
37.9,37.4,1.78,1.34,1.05,1.46,1.42,1.0,healthy
34.6,37.9,1.85,1.23,1.12,1.42,1.56,1.45,healthy
33.8,31.4,1.27,1.98,1.11,1.79,1.31,1.22,healthy
35.5,35.5,1.36,1.66,1.47,1.27,1.93,1.33,healthy
35.9,32.7,1.95,1.6,1.2,1.19,1.19,1.19,healthy
31.6,35.2,1.16,1.06,1.64,1.1,1.02,1.69,healthy
38.6,30.4,1.95,1.51,1.33,1.32,1.29,1.36,healthy
18.19,18.19,17835600.0,104.0,984.375,2.0,0.0,8.0,unhealthy
23.56,23.56,-52.0,73.0,1019.0,10.0,0.0,47.0,unhealthy
36.1,32.7,1.57,1.44,1.45,1.09,1.69,1.06,healthy
31.1,39.4,1.02,1.28,1.4,1.31,1.97,1.48,healthy
37.0,37.3,1.02,1.57,1.12,1.01,1.52,1.37,healthy
18.49,18.49,17835600.0,109.0,976.074,2.0,0.0,9.0,unhealthy
18.19,18.19,17835600.0,104.0,984.375,2.0,0.0,8.0,unhealthy
23.49,23.49,-46.0,82.0,1012.0,10.0,0.0,47.0,unhealthy
36.0,34.0,1.14,1.78,1.44,1.06,1.12,1.24,healthy
22.9,22.01,-70.0,84.0,1018.0,10.0,0.0,47.0,unhealthy
33.1,31.1,1.57,1.58,1.2,1.87,1.59,1.35,healthy
32.8,37.9,1.19,1.66,1.61,1.6,1.41,1.65,healthy
35.1,34.9,1.34,1.69,1.76,1.02,1.06,1.08,healthy
22.87,22.01,-48.0,75.0,1020.0,10.0,0.0,47.0,unhealthy
23.53,23.53,-43.0,92.0,1025.0,10.0,0.0,47.0,unhealthy
23.43,23.43,-57.0,77.0,1014.0,10.0,0.0,47.0,unhealthy
39.8,38.6,1.63,1.47,1.5,1.68,1.01,1.82,healthy
32.8,36.9,1.41,1.09,1.42,1.23,1.82,1.89,healthy
23.59,23.59,-52.0,73.0,1019.0,10.0,0.0,47.0,unhealthy
37.5,34.2,1.55,1.99,1.92,1.47,1.89,1.53,healthy
37.8,35.6,1.08,1.98,1.44,1.59,1.16,1.14,healthy
22.97,22.01,-44.0,88.0,1023.0,10.0,0.0,47.0,unhealthy
23.59,23.59,-45.0,90.0,1012.0,10.0,0.0,47.0,unhealthy
34.5,32.3,1.53,1.89,1.08,1.03,1.51,1.99,healthy
37.8,31.4,1.14,1.76,1.71,1.44,1.41,1.18,healthy
37.4,36.5,1.46,1.53,1.79,1.51,1.55,1.45,healthy
33.2,33.2,1.81,1.57,1.75,1.1,1.44,1.74,healthy
23.36,23.36,-61.0,86.0,1020.0,10.0,0.0,47.0,unhealthy
30.0,37.3,1.48,1.86,1.39,1.89,1.88,1.12,healthy
23.46,23.46,-59.0,84.0,1021.0,10.0,0.0,47.0,unhealthy
22.83,22.01,-52.0,89.0,1010.0,10.0,0.0,47.0,unhealthy
35.3,35.3,1.26,1.73,1.72,1.62,1.33,1.78,healthy
17.86,17.86,17835600.0,115.0,983.887,2.0,0.0,8.0,unhealthy
38.1,39.6,1.7,1.02,1.01,1.07,1.9,1.27,healthy
36.2,34.4,1.49,1.55,1.96,1.15,1.89,1.88,healthy
32.1,37.6,1.03,1.39,1.53,1.16,1.02,1.08,healthy
33.6,39.2,1.55,1.51,1.72,1.0,1.34,1.39,healthy
23.43,23.43,-49.0,85.0,1019.0,10.0,0.0,47.0,unhealthy
17.8,17.8,17835600.0,84.0,975.098,2.0,0.0,8.0,unhealthy
31.4,37.7,1.8,2.0,1.48,1.59,1.32,1.44,healthy
33.5,35.8,1.45,1.06,1.21,1.81,1.82,1.84,healthy
34.0,31.7,1.32,1.35,1.91,1.54,1.0,1.29,healthy
32.3,32.0,1.13,1.54,1.12,1.77,1.0,1.26,healthy
23.53,23.53,-41.0,84.0,1024.0,10.0,0.0,47.0,unhealthy
38.5,36.0,1.55,1.89,1.94,1.86,1.38,1.92,healthy
30.8,37.5,1.06,1.6,1.65,1.53,1.13,1.37,healthy
23.33,23.33,-53.0,90.0,1020.0,10.0,0.0,47.0,unhealthy
18.13,18.13,17835600.0,86.0,946.289,2.0,0.0,8.0,unhealthy
22.87,22.01,-48.0,75.0,1020.0,10.0,0.0,47.0,unhealthy
17.83,17.83,17835600.0,98.0,977.539,2.0,0.0,8.0,unhealthy
22.9,21.98,-38.0,73.0,1012.0,10.0,0.0,47.0,unhealthy
37.5,30.6,1.44,1.31,1.75,1.58,1.25,1.26,healthy
31.0,31.1,1.82,1.24,1.43,2.0,1.08,1.42,healthy
23.49,23.49,-45.0,80.0,1021.0,10.0,0.0,47.0,unhealthy
38.0,30.9,1.14,1.98,1.05,1.07,1.17,1.09,healthy
23.46,23.46,-58.0,83.0,1020.0,10.0,0.0,47.0,unhealthy
18.29,18.29,17835600.0,98.0,953.125,2.0,0.0,8.0,unhealthy
32.2,39.8,1.64,1.72,1.77,1.11,1.13,1.43,healthy
23.16,23.16,-58.0,81.0,1016.0,10.0,0.0,47.0,unhealthy
33.3,31.0,1.63,1.61,1.2,1.44,1.29,1.28,healthy
34.6,35.7,1.87,1.1,1.78,1.14,1.62,1.37,healthy
23.53,23.53,-57.0,83.0,1021.0,10.0,0.0,47.0,unhealthy
23.62,23.62,-54.0,84.0,1017.0,10.0,0.0,47.0,unhealthy
18.19,18.19,17835600.0,80.0,963.867,2.0,0.0,8.0,unhealthy
33.1,34.3,1.84,1.84,1.76,1.64,1.07,1.81,healthy
18.42,18.42,17835600.0,109.0,954.102,2.0,0.0,8.0,unhealthy
33.4,38.4,1.79,1.35,1.8,1.86,1.04,1.73,healthy
34.9,38.4,1.04,1.77,1.36,1.38,1.15,1.33,healthy
18.29,18.29,17835600.0,106.0,958.008,2.0,0.0,8.0,unhealthy
31.8,33.3,1.95,1.21,1.58,1.9,1.15,1.12,healthy
23.56,23.56,-50.0,76.0,1020.0,10.0,0.0,47.0,unhealthy
23.49,23.49,-45.0,80.0,1021.0,10.0,0.0,47.0,unhealthy
23.53,23.53,-54.0,78.0,1022.0,10.0,0.0,47.0,unhealthy
35.9,30.8,1.39,1.22,1.41,1.76,1.98,1.38,healthy
18.09,18.09,17835600.0,83.0,954.59,2.0,0.0,8.0,unhealthy
23.46,23.46,-61.0,75.0,1025.0,10.0,0.0,47.0,unhealthy
18.22,18.22,17835500.0,84.0,958.496,2.0,0.0,8.0,unhealthy
35.0,37.1,1.38,1.76,1.91,1.96,1.24,1.26,healthy
34.1,33.1,1.38,1.86,1.68,1.62,1.36,1.65,healthy
30.9,32.4,1.44,1.93,1.41,1.88,1.8,1.89,healthy
18.49,18.49,17835600.0,103.0,930.176,2.0,0.0,9.0,unhealthy
32.8,32.2,1.07,1.28,1.92,1.66,1.38,1.61,healthy
32.7,36.1,1.01,1.24,1.28,1.49,1.39,1.09,healthy
23.53,23.53,-51.0,78.0,1015.0,10.0,0.0,47.0,unhealthy
32.8,31.5,1.59,1.03,1.95,1.61,1.43,1.35,healthy
33.9,37.1,1.16,1.11,1.97,1.15,1.13,1.36,healthy
17.86,17.86,17835600.0,112.0,973.633,2.0,0.0,8.0,unhealthy
31.0,30.6,1.42,1.72,1.15,1.73,1.69,1.44,healthy
39.4,36.8,1.96,1.61,1.52,1.48,1.08,1.46,healthy
33.6,37.3,1.57,1.07,1.62,1.84,1.83,1.05,healthy
23.59,23.59,-52.0,73.0,1019.0,10.0,0.0,47.0,unhealthy
32.3,38.7,1.2,1.3,1.24,1.22,1.61,1.63,healthy
23.53,23.53,-43.0,92.0,1025.0,10.0,0.0,47.0,unhealthy
30.2,38.8,1.69,1.27,1.16,1.21,1.11,1.65,healthy
36.8,37.0,1.37,1.79,1.01,1.39,1.95,1.62,healthy
39.2,36.3,1.38,1.37,1.41,1.87,1.66,1.63,healthy
22.87,22.01,-50.0,87.0,1022.0,10.0,0.0,47.0,unhealthy
23.49,23.49,-57.0,69.0,1023.0,10.0,0.0,47.0,unhealthy
23.39,23.39,-54.0,94.0,1014.0,10.0,0.0,47.0,unhealthy
23.13,23.13,-38.0,90.0,1004.0,10.0,0.0,47.0,unhealthy
31.9,30.7,1.16,1.8,1.58,1.21,1.82,1.37,healthy
32.7,33.6,1.88,1.81,1.51,1.95,1.1,1.85,healthy
18.36,18.36,17835600.0,104.0,955.566,2.0,0.0,8.0,unhealthy
35.9,32.1,1.36,1.07,1.84,1.91,1.8,1.4,healthy
33.2,35.4,1.41,1.0,1.75,1.63,1.35,1.19,healthy
18.29,18.29,17835600.0,106.0,981.445,2.0,0.0,8.0,unhealthy
18.49,18.49,17835600.0,109.0,976.074,2.0,0.0,9.0,unhealthy
23.2,23.2,-58.0,81.0,1016.0,10.0,0.0,47.0,unhealthy
35.6,31.5,1.69,1.29,1.29,1.16,1.97,1.72,healthy
39.5,34.9,1.14,1.79,1.34,1.35,1.42,1.55,healthy
33.9,35.3,1.93,1.31,1.46,1.43,1.8,1.92,healthy
30.4,31.5,1.63,1.06,1.5,1.5,1.53,1.94,healthy
30.2,36.5,1.92,1.0,1.4,1.95,1.25,1.2,healthy
37.6,35.1,1.73,1.51,1.7,1.98,1.31,1.49,healthy
23.56,23.56,-46.0,77.0,1024.0,10.0,0.0,47.0,unhealthy
17.83,17.83,17835600.0,115.0,983.887,2.0,0.0,8.0,unhealthy
22.87,22.01,-61.0,84.0,1024.0,10.0,0.0,47.0,unhealthy
37.9,30.7,1.38,1.27,1.23,1.11,1.8,1.98,healthy
32.2,36.0,1.83,1.53,1.63,1.28,1.38,1.28,healthy
23.43,23.43,-50.0,82.0,1025.0,10.0,0.0,47.0,unhealthy
22.9,22.01,-70.0,84.0,1018.0,10.0,0.0,47.0,unhealthy
18.16,18.16,17835600.0,94.0,973.633,2.0,0.0,8.0,unhealthy
18.13,18.13,17835600.0,79.0,957.031,2.0,0.0,8.0,unhealthy
36.5,33.3,1.06,1.12,1.91,1.15,1.67,1.62,healthy
23.46,23.46,-53.0,78.0,1016.0,10.0,0.0,47.0,unhealthy
39.6,33.7,1.44,1.95,1.56,1.7,1.51,1.68,healthy
38.1,32.9,1.84,1.71,1.49,1.74,1.7,1.12,healthy
17.8,17.8,17835500.0,78.0,966.309,2.0,0.0,8.0,unhealthy
34.9,37.3,1.26,1.91,1.95,1.27,1.23,1.33,healthy
23.53,23.53,-43.0,92.0,1025.0,10.0,0.0,47.0,unhealthy
18.03,18.03,17835500.0,89.0,928.223,2.0,0.0,8.0,unhealthy
23.2,23.2,-58.0,81.0,1016.0,10.0,0.0,47.0,unhealthy
18.03,18.03,17835500.0,89.0,928.223,2.0,0.0,8.0,unhealthy
23.43,23.43,-58.0,83.0,1020.0,10.0,0.0,47.0,unhealthy
23.56,23.56,-54.0,82.0,1014.0,10.0,0.0,47.0,unhealthy
32.6,38.6,1.26,1.05,1.1,1.87,1.32,1.87,healthy
22.83,22.01,-52.0,89.0,1010.0,10.0,0.0,47.0,unhealthy
