temperature_one,temperature_two,vibration_x,vibration_y,vibration_z,magnetic_flux_x,magnetic_flux_y,magnetic_flux_z,health_status
22.11,18.39,0.01,0.01,0.15,0.268,0.094,0.115,healthy
949.72,949.72,53.2227,-51.2695,-1990.92,262.35,158.1,994.8,unhealthy
949.72,949.72,29.7852,50.293,-1015.62,126.9,77.25,870.75,unhealthy
19.7715,19.7715,102.051,-30.2734,-1972.86,195.45,328.95,922.65,unhealthy
21.75,18.09,0.04,0.02,0.17,0.267,0.094,0.115,healthy
22.6,18.55,0.02,0.03,0.14,0.271,0.094,0.115,warning
22.54,18.78,0.05,0.05,0.16,0.269,0.095,0.115,healthy
22.41,18.92,0.02,0.03,0.15,0.271,0.093,0.115,warning
22.97,18.59,0.02,0.03,0.17,0.271,0.094,0.115,healthy
22.67,18.59,0.02,0.03,0.15,0.272,0.094,0.115,warning
22.67,18.95,0.03,0.01,0.14,0.27,0.093,0.115,warning
22.83,18.69,0.01,0.01,0.14,0.272,0.093,0.115,warning
22.9,18.72,0.02,0.03,0.15,0.272,0.092,0.115,warning
19.11,19.11,8.0,-179.0,-1013.0,6.0,4.0,45.0,unhealthy
21.71,16.22,0.01,0.03,0.17,0.266,0.093,0.115,healthy
949.72,949.72,-8.78906,18.0664,-1017.09,628.35,369.75,1872.6,unhealthy
949.72,949.72,0.0341797,0.0463867,-1.98412,171.75,0.75,1086.9,unhealthy
22.57,18.55,0.02,0.01,0.12,0.272,0.095,0.115,healthy
22.7,18.59,0.04,0.04,0.15,0.271,0.094,0.115,healthy
21.19,16.12,0.02,0.06,0.17,0.266,0.092,0.115,healthy
949.72,949.72,3.90625,28.8086,-1016.6,629.85,370.5,1873.05,unhealthy
21.12,18.16,0.02,0.03,0.16,0.268,0.093,0.115,healthy
22.97,18.65,0.01,0.0,0.15,0.271,0.093,0.115,warning
949.72,949.72,0.0200195,0.0361328,-1.99242,543.0,410.25,1476.45,unhealthy
18.29,18.29,22.0,-5.0,-1016.0,13.0,10.0,26.0,unhealthy
22.6,18.59,0.0,0.04,0.12,0.271,0.093,0.115,healthy
22.64,18.55,0.03,0.02,0.15,0.271,0.094,0.115,healthy
22.47,18.98,0.01,0.02,0.13,0.271,0.093,0.115,warning
22.24,18.85,0.02,0.03,0.15,0.271,0.093,0.115,warning
22.93,18.62,0.02,0.0,0.15,0.271,0.095,0.115,healthy
18.29,18.29,22.0,-5.0,-1016.0,13.0,10.0,26.0,unhealthy
22.27,18.88,0.02,0.03,0.19,0.271,0.093,0.115,healthy
22.9,18.82,0.04,0.03,0.13,0.272,0.094,0.115,warning
949.72,949.72,34.1797,30.7617,-1008.3,126.6,78.3,871.05,unhealthy
22.64,18.55,0.0,0.04,0.15,0.272,0.094,0.115,warning
21.25,18.32,0.01,0.05,0.15,0.269,0.094,0.115,warning
949.72,949.72,54.6875,-56.6406,-2004.11,263.25,158.25,993.9,unhealthy
21.62,18.52,0.03,0.04,0.12,0.27,0.094,0.115,healthy
22.64,18.55,0.06,0.06,0.16,0.272,0.093,0.115,warning
23.33,18.52,0.02,0.03,0.14,0.271,0.094,0.115,healthy
22.41,17.2,0.01,0.02,0.15,0.27,0.094,0.115,warning
22.93,19.11,0.02,0.06,0.17,0.272,0.094,0.115,healthy
949.72,949.72,0.00976562,0.034668,-1.99388,584.7,455.85,1680.15,unhealthy
22.24,18.85,0.03,0.04,0.12,0.272,0.093,0.115,warning
18.95,18.26,0.01,0.01,0.13,0.265,0.095,0.115,warning
22.6,18.55,0.02,0.03,0.18,0.27,0.093,0.115,warning
20.79,15.99,0.02,0.04,0.17,0.266,0.091,0.115,healthy
949.72,949.72,4.88281,31.7383,-1008.79,584.85,343.8,1794.75,unhealthy
949.72,949.72,0.0102539,0.0478516,-1.9973,560.55,410.85,1462.8,unhealthy
22.04,18.69,0.0,0.06,0.16,0.271,0.093,0.115,healthy
22.44,18.92,0.03,0.02,0.13,0.273,0.095,0.115,healthy
949.72,949.72,9.76562,31.25,-1029.79,583.35,341.4,1791.15,unhealthy
949.72,949.72,39.5508,26.3672,-1004.39,125.7,78.9,869.85,unhealthy
21.81,16.22,0.0,0.03,0.16,0.264,0.094,0.115,healthy
21.71,18.55,0.0,0.02,0.15,0.27,0.094,0.115,warning
22.67,18.52,0.04,0.04,0.14,0.272,0.093,0.115,warning
19.61,19.61,0.0,0.0,-0.9807,0.0,0.0,0.0,unhealthy
22.31,18.72,0.01,0.02,0.15,0.271,0.094,0.115,warning
22.87,18.72,0.01,0.03,0.14,0.273,0.094,0.115,warning
949.72,949.72,63.4766,-49.8047,-1980.18,262.5,161.4,993.9,unhealthy
22.6,18.55,0.07,0.02,0.13,0.272,0.094,0.115,warning
23.1,23.1,-5.0,104.0,969.0,13.0,1.0,43.0,unhealthy
22.41,18.85,0.0,0.02,0.15,0.271,0.093,0.115,healthy
949.72,949.72,17.0898,33.2031,-1012.7,158.85,84.15,890.4,unhealthy
20.07,18.36,0.01,0.05,0.17,0.266,0.094,0.115,warning
21.02,15.96,0.02,0.03,0.13,0.266,0.094,0.115,healthy
20.59,17.4,0.03,0.02,0.12,0.267,0.093,0.115,warning
949.72,949.72,33.2031,39.0625,-1004.39,128.55,76.2,869.4,unhealthy
19.31,19.31,-25.0,-127.0,-1020.0,0.0,0.0,0.0,unhealthy
22.64,18.88,0.04,0.05,0.15,0.27,0.094,0.115,warning
21.65,15.92,0.02,0.03,0.17,0.266,0.094,0.115,healthy
22.64,18.55,0.02,0.03,0.18,0.273,0.093,0.115,healthy
21.42,18.65,0.01,0.01,0.14,0.266,0.094,0.115,healthy
20.89,15.96,0.0,0.03,0.15,0.267,0.093,0.115,healthy
22.74,18.62,0.03,0.04,0.17,0.272,0.093,0.115,warning
22.64,18.55,0.01,0.07,0.14,0.272,0.093,0.115,warning
18.29,18.29,22.0,-5.0,-1016.0,13.0,10.0,26.0,unhealthy
22.9,18.78,0.03,0.06,0.13,0.274,0.092,0.115,healthy
21.09,16.22,0.01,0.01,0.12,0.267,0.093,0.115,warning
949.72,949.72,0.0390625,0.0253906,-2.01586,172.05,1.8,1085.7,unhealthy
949.72,949.72,0.0805664,-0.0332031,-1.98656,61.95,13.5,274.05,unhealthy
19.7055,19.7055,118.164,-35.1562,-1996.78,200.25,328.95,922.65,unhealthy
949.72,949.72,0.0249023,0.0371094,-1.99535,172.05,1.8,1085.1,unhealthy
949.72,949.72,26.3672,27.3438,-1008.79,159.9,84.45,891.45,unhealthy
19.05,19.05,8.0,-179.0,-1013.0,6.0,4.0,45.0,unhealthy
22.83,20.76,-13.0,121.0,974.0,13.0,1.0,43.0,unhealthy
22.97,18.92,0.02,0.05,0.17,0.272,0.093,0.115,warning
22.47,18.95,0.03,0.0,0.12,0.272,0.094,0.115,healthy
22.9,18.75,0.0,0.06,0.18,0.273,0.094,0.115,warning
949.72,949.72,1.46484,26.3672,-1019.53,630.45,369.45,1871.4,unhealthy
22.57,18.59,0.03,0.06,0.13,0.272,0.095,0.115,healthy
22.87,19.01,0.01,0.02,0.12,0.272,0.093,0.115,healthy
21.29,18.59,0.01,0.05,0.17,0.266,0.094,0.115,warning
22.83,18.69,0.01,0.04,0.14,0.272,0.094,0.115,warning
949.72,949.72,0.00830078,0.0625,-1.97631,559.5,413.1,1463.25,unhealthy
22.64,18.55,0.02,0.04,0.19,0.273,0.094,0.115,healthy
949.72,949.72,70.3125,-54.6875,-2003.62,264.45,161.55,995.1,unhealthy
949.72,949.72,-4.39453,38.5742,-1039.06,630.15,370.05,1871.55,unhealthy
949.72,949.72,0.0141602,0.0341797,-1.989,559.05,412.35,1463.25,unhealthy
22.6,18.55,0.02,0.04,0.17,0.272,0.094,0.115,warning
20.79,15.99,0.02,0.06,0.16,0.267,0.094,0.115,healthy
23.36,19.15,0.01,0.05,0.17,0.27,0.093,0.115,healthy
19.64,18.36,0.04,0.03,0.13,0.265,0.093,0.115,warning
21.45,17.4,0.01,0.03,0.17,0.266,0.093,0.115,warning
22.83,19.05,0.02,0.0,0.13,0.273,0.094,0.115,healthy
22.8,18.62,0.01,0.03,0.14,0.272,0.093,0.115,warning
25.21,24.91,0.31,0.69,0.8,0.386,0.047,0.115,healthy
22.93,18.88,0.03,0.04,0.17,0.272,0.094,0.115,warning
949.72,949.72,-22.9492,-44.9219,-1012.21,618.0,527.25,1292.85,unhealthy
22.44,17.3,0.02,0.04,0.15,0.271,0.093,0.115,warning
20.07,22.01,0.02,0.63,0.95,0.214,0.269,4.238,unhealthy
22.74,17.37,0.04,0.03,0.12,0.267,0.093,0.115,healthy
949.72,949.72,0.0869141,-0.0463867,-1.98705,63.45,14.4,274.05,unhealthy
19.08,19.08,8.0,-179.0,-1013.0,6.0,4.0,45.0,unhealthy
20.53,17.24,0.01,0.03,0.17,0.266,0.093,0.115,warning
22.6,18.55,0.0,0.03,0.13,0.272,0.093,0.115,warning
21.48,16.74,0.01,0.04,0.18,0.265,0.094,0.115,healthy
21.52,16.38,0.01,0.05,0.17,0.268,0.094,0.115,warning
22.6,18.55,0.03,0.05,0.17,0.27,0.094,0.115,healthy
18.26,18.26,34.0,-13.0,-1027.0,13.0,10.0,26.0,unhealthy
21.62,18.69,0.01,0.01,0.16,0.266,0.095,0.115,warning
22.77,19.05,0.03,0.04,0.14,0.271,0.093,0.115,healthy
22.64,18.55,0.02,0.04,0.12,0.271,0.095,0.115,healthy
22.6,18.55,0.04,0.06,0.14,0.27,0.094,0.115,healthy
22.93,18.65,0.02,0.04,0.15,0.271,0.094,0.115,warning
22.57,18.55,0.02,0.05,0.16,0.272,0.094,0.115,healthy
949.72,949.72,0.0131836,0.0512695,-1.99535,560.4,413.25,1463.1,unhealthy
22.6,18.55,0.03,0.05,0.15,0.272,0.094,0.115,healthy
22.9,19.01,0.05,0.07,0.12,0.271,0.093,0.115,healthy
19.31,19.31,0.0,0.0,0.0,0.0,0.0,0.0,unhealthy
22.08,18.65,0.03,0.04,0.15,0.269,0.094,0.115,healthy
949.72,949.72,33.2031,38.0859,-1021.48,125.85,78.75,871.5,unhealthy
949.72,949.72,0.0253906,0.0488281,-2.00756,559.8,412.35,1462.8,unhealthy
22.9,18.85,0.0,0.02,0.17,0.271,0.093,0.115,warning
20.59,17.6,0.02,0.05,0.17,0.268,0.094,0.115,healthy
22.24,18.85,0.05,0.05,0.17,0.271,0.094,0.115,healthy
949.72,949.72,0.019043,0.0405273,-2.00609,560.4,410.7,1461.9,unhealthy
20.92,16.02,0.03,0.03,0.17,0.268,0.093,0.115,healthy
22.18,18.52,0.03,0.01,0.14,0.267,0.094,0.115,healthy
22.41,18.98,0.01,0.03,0.17,0.271,0.092,0.115,healthy
22.31,16.58,0.01,0.02,0.16,0.266,0.093,0.115,healthy
22.64,18.59,0.03,0.05,0.17,0.272,0.095,0.115,healthy
22.6,18.59,0.03,0.04,0.18,0.272,0.093,0.115,healthy
20.89,15.96,0.02,0.01,0.16,0.266,0.093,0.115,healthy
22.6,18.59,0.0,0.03,0.17,0.271,0.094,0.115,healthy
21.98,18.65,0.01,0.03,0.16,0.267,0.093,0.115,warning
17.99,18.03,0.01,0.04,0.15,0.266,0.094,0.115,healthy
20.86,15.99,0.0,0.08,0.19,0.267,0.093,0.115,healthy
949.72,949.72,0.0532227,0.0297852,-1.98314,172.65,2.1,1085.25,unhealthy
22.87,18.62,0.05,0.02,0.14,0.272,0.094,0.115,healthy
949.72,949.72,0.0825195,-0.0239258,-1.98754,64.2,13.95,275.1,unhealthy
949.72,949.72,9.27734,38.5742,-1016.6,586.5,344.4,1794.15,unhealthy
19.44,19.44,0.0,0.0,-0.9807,0.0,0.0,0.0,unhealthy
22.93,18.95,0.05,0.02,0.14,0.271,0.094,0.115,healthy
22.6,18.52,0.01,0.01,0.18,0.272,0.092,0.115,healthy
20.63,15.99,0.02,0.05,0.16,0.267,0.093,0.115,warning
17.86,17.86,33.0,-27.0,-1010.0,15.0,9.0,26.0,unhealthy
22.64,18.59,0.03,0.02,0.17,0.272,0.094,0.115,warning
19.2778,19.2778,5.37109,45.4102,-1987.51,1756.8,435.6,3832.05,unhealthy
949.72,949.72,0.034668,0.0322266,-2.00218,171.6,0.15,1087.05,unhealthy
949.72,949.72,0.102051,-0.0380859,-2.00804,64.2,13.95,275.4,unhealthy
19.71,19.71,0.0,0.0,-0.9807,0.0,0.0,0.0,unhealthy
22.87,18.72,0.02,0.04,0.15,0.272,0.093,0.115,healthy
21.94,16.45,0.01,0.03,0.15,0.268,0.092,0.115,healthy
21.62,16.19,0.0,0.04,0.12,0.266,0.093,0.115,healthy
22.83,19.05,0.03,0.03,0.15,0.271,0.093,0.115,healthy
22.67,17.34,0.01,0.03,0.15,0.269,0.095,0.115,healthy
22.9,18.78,0.04,0.02,0.13,0.273,0.093,0.115,warning
22.9,18.82,0.03,0.07,0.18,0.273,0.093,0.115,warning
21.71,18.55,0.01,0.03,0.17,0.27,0.093,0.115,warning
22.6,18.55,0.03,0.03,0.14,0.272,0.093,0.115,healthy
19.18,19.18,5.0,-180.0,-1005.0,6.0,4.0,45.0,unhealthy
22.97,18.65,0.01,0.01,0.11,0.271,0.094,0.115,healthy
21.06,16.02,0.01,0.05,0.16,0.267,0.094,0.115,warning
22.6,16.91,0.01,0.04,0.14,0.269,0.094,0.115,warning
22.6,18.55,0.04,0.06,0.17,0.272,0.093,0.115,warning
22.64,18.55,0.03,0.03,0.18,0.271,0.095,0.115,warning
949.72,949.72,0.00537109,0.0395508,-2.00365,585.45,455.4,1678.65,unhealthy
22.9,19.05,0.04,0.07,0.18,0.27,0.094,0.115,warning
17.86,18.09,0.0,0.04,0.18,0.266,0.095,0.115,warning
18.29,18.29,32.0,-15.0,-1010.0,13.0,10.0,26.0,unhealthy
22.6,18.59,0.05,0.03,0.14,0.271,0.095,0.115,healthy
22.74,18.59,0.05,0.06,0.13,0.272,0.094,0.115,warning
949.72,949.72,0.0385742,0.0449219,-1.98705,172.5,1.5,1086.9,unhealthy
20.07,18.36,0.01,0.0,0.14,0.265,0.093,0.115,warning
949.72,949.72,18.5547,37.5977,-1008.3,158.85,82.95,891.75,unhealthy
22.9,19.01,0.05,0.05,0.19,0.272,0.094,0.115,healthy
949.72,949.72,0.108398,-0.034668,-1.98363,66.0,15.15,271.5,unhealthy
22.77,17.67,0.02,0.03,0.18,0.269,0.095,0.115,warning
949.72,949.72,0.0136719,0.0366211,-2.00316,559.5,410.85,1462.8,unhealthy
19.2778,19.2778,0.0,46.875,-1987.99,1755.6,436.65,3833.7,unhealthy
22.64,19.05,0.0,0.02,0.14,0.271,0.092,0.115,warning
22.54,16.91,0.01,0.02,0.18,0.267,0.093,0.115,warning
22.9,19.05,0.04,0.04,0.15,0.272,0.093,0.115,healthy
19.11,19.11,-1.0,-263.0,-1003.0,2.0,6.0,13.0,unhealthy
22.7,16.97,0.02,0.06,0.17,0.269,0.094,0.115,healthy
22.64,18.55,0.04,0.06,0.17,0.271,0.093,0.115,warning
22.83,18.69,0.04,0.03,0.15,0.272,0.093,0.115,warning
22.6,18.52,0.05,0.06,0.14,0.272,0.093,0.115,warning
20.69,18.45,0.02,0.03,0.17,0.266,0.094,0.115,healthy
22.47,17.4,0.05,0.03,0.16,0.271,0.093,0.115,healthy
20.66,17.7,0.02,0.02,0.13,0.268,0.094,0.115,healthy
22.93,19.01,0.0,0.03,0.18,0.272,0.094,0.115,warning
20.63,15.96,0.01,0.06,0.14,0.266,0.093,0.115,healthy
22.64,18.55,0.05,0.01,0.15,0.271,0.094,0.115,healthy
22.41,16.71,0.0,0.04,0.14,0.266,0.095,0.115,warning
22.64,18.55,0.0,0.05,0.17,0.273,0.094,0.115,healthy
22.64,18.52,0.02,0.06,0.18,0.272,0.094,0.115,warning
23.06,17.5,0.02,0.04,0.14,0.27,0.093,0.115,healthy
949.72,949.72,0.0942383,-0.0244141,-1.98802,61.95,12.0,273.3,unhealthy
22.87,18.72,0.01,0.03,0.15,0.273,0.094,0.115,warning
22.21,18.52,0.03,0.05,0.16,0.268,0.094,0.115,healthy
0.0,0.0,0.0,0.0,-980.67,0.0,0.0,0.0,healthy
22.5,18.78,0.02,0.0,0.15,0.27,0.094,0.115,healthy
19.3763,19.3763,4.88281,43.9453,-2002.15,1750.35,438.9,3838.05,unhealthy
22.6,18.55,0.0,0.0,0.16,0.271,0.095,0.115,warning
22.27,18.78,0.01,0.05,0.17,0.272,0.093,0.115,warning
25.21,24.91,0.17,0.51,0.12,0.374,0.015,0.115,healthy
21.65,17.86,0.03,0.05,0.16,0.267,0.094,0.115,healthy
22.01,18.72,0.04,0.04,0.16,0.27,0.094,0.115,warning
21.09,16.22,0.03,0.03,0.16,0.267,0.092,0.115,healthy
949.72,949.72,-0.976562,42.4805,-1037.11,628.95,369.45,1872.15,unhealthy
949.72,949.72,0.0297852,0.0458984,-1.99437,172.35,0.9,1085.25,unhealthy
22.6,17.07,0.03,0.01,0.14,0.267,0.094,0.115,healthy
22.77,18.59,0.04,0.05,0.14,0.271,0.093,0.115,warning
20.56,17.3,0.02,0.04,0.15,0.266,0.093,0.115,healthy
22.6,18.55,0.0,0.03,0.17,0.271,0.094,0.115,warning
19.44,19.44,-26.0,-126.0,-1020.0,1.0,1.0,8.0,unhealthy
22.6,18.55,0.02,0.05,0.16,0.271,0.094,0.115,warning
19.28,19.28,-5.0,-184.0,-1005.0,6.0,4.0,45.0,unhealthy
19.3763,19.3763,1.46484,-31.7383,-1973.83,1856.7,200.55,4129.65,unhealthy
22.57,18.55,0.01,0.03,0.15,0.272,0.094,0.115,warning
22.7,18.59,0.04,0.04,0.16,0.271,0.094,0.115,warning
22.97,18.65,0.04,0.07,0.14,0.271,0.094,0.115,warning
21.65,17.86,0.01,0.02,0.13,0.268,0.094,0.115,warning
22.6,18.55,0.03,0.03,0.18,0.272,0.093,0.115,warning
22.8,17.14,0.04,0.06,0.13,0.269,0.094,0.115,healthy
22.6,18.59,0.04,0.07,0.15,0.271,0.094,0.115,warning
22.6,18.55,0.01,0.04,0.13,0.272,0.093,0.115,warning
22.64,18.59,0.02,0.04,0.15,0.272,0.093,0.115,warning
22.64,18.59,0.01,0.02,0.12,0.272,0.095,0.115,healthy
21.98,16.35,0.04,0.03,0.14,0.266,0.094,0.115,warning
22.6,18.55,0.03,0.03,0.14,0.271,0.093,0.115,warning
22.93,18.82,0.02,0.05,0.16,0.272,0.095,0.115,warning
22.7,16.97,0.01,0.0,0.15,0.269,0.093,0.115,healthy
21.91,18.69,0.04,0.03,0.16,0.271,0.093,0.115,warning
22.64,18.55,0.02,0.06,0.19,0.271,0.093,0.115,warning
21.75,18.65,0.01,0.04,0.13,0.267,0.093,0.115,warning
19.34,19.34,-17.0,-271.0,-989.0,0.0,0.0,0.0,unhealthy
949.72,949.72,0.0205078,0.043457,-2.01,559.05,412.05,1462.5,unhealthy
22.24,18.75,0.0,0.02,0.15,0.271,0.092,0.115,healthy
20.89,18.45,0.0,0.04,0.16,0.265,0.095,0.115,warning
22.67,17.37,0.02,0.04,0.16,0.267,0.094,0.115,warning
20.92,18.49,0.01,0.05,0.15,0.265,0.095,0.115,warning
21.98,18.59,0.04,0.0,0.1,0.27,0.093,0.115,healthy
949.72,949.72,35.1562,43.9453,-1012.21,125.85,76.35,869.55,unhealthy
22.6,18.55,0.03,0.04,0.16,0.272,0.095,0.115,warning
949.72,949.72,27.832,31.7383,-1009.28,127.8,78.6,870.6,unhealthy
22.9,18.82,0.03,0.05,0.16,0.272,0.093,0.115,warning
22.77,18.62,0.03,0.01,0.14,0.27,0.093,0.115,warning
22.37,18.82,0.02,0.03,0.14,0.271,0.094,0.115,healthy
22.7,18.55,0.03,0.04,0.16,0.271,0.093,0.115,healthy
21.55,18.49,0.01,0.05,0.14,0.27,0.092,0.115,healthy
949.72,949.72,18.5547,32.2266,-1017.09,126.75,78.15,869.4,unhealthy
949.72,949.72,0.106934,-0.0493164,-1.98021,64.95,14.4,272.55,unhealthy
949.72,949.72,33.6914,-151.855,-1986.53,445.8,175.65,1665.6,unhealthy
20.63,18.45,0.02,0.05,0.17,0.264,0.094,0.115,warning
18.26,18.26,34.0,-13.0,-1027.0,13.0,10.0,26.0,unhealthy
23.26,18.29,0.02,0.04,0.12,0.271,0.094,0.115,warning
22.31,18.75,0.01,0.02,0.17,0.271,0.094,0.115,warning
22.6,18.92,0.01,0.02,0.15,0.27,0.094,0.115,healthy
949.72,949.72,14.1602,38.0859,-1012.21,173.25,81.0,884.55,unhealthy
21.62,16.32,0.02,0.03,0.14,0.268,0.093,0.115,warning
20.59,17.5,0.02,0.05,0.17,0.267,0.093,0.115,warning
949.72,949.72,0.00244141,0.0371094,-1.99974,586.5,455.85,1677.15,unhealthy
22.01,16.61,0.01,0.04,0.14,0.269,0.093,0.115,healthy
22.6,18.55,0.02,0.06,0.11,0.272,0.092,0.115,healthy
22.7,19.05,0.01,0.03,0.18,0.271,0.093,0.115,healthy
22.64,18.55,0.02,0.01,0.13,0.272,0.093,0.115,warning
22.93,18.82,0.03,0.01,0.13,0.273,0.093,0.115,warning
22.9,18.85,0.0,0.02,0.12,0.272,0.093,0.115,warning
22.57,18.85,0.03,0.05,0.15,0.269,0.094,0.115,warning
22.31,18.65,0.03,0.0,0.13,0.269,0.093,0.115,healthy
949.72,949.72,62.9883,-46.875,-1994.83,262.5,157.95,993.15,unhealthy
22.8,18.65,0.03,0.02,0.15,0.271,0.094,0.115,warning
22.6,18.59,0.02,0.05,0.17,0.273,0.094,0.115,warning
22.6,18.55,0.01,0.02,0.15,0.27,0.094,0.115,healthy
22.6,18.59,0.01,0.03,0.14,0.273,0.094,0.115,healthy
19.2778,19.2778,11.7188,41.9922,-1989.95,1755.45,437.85,3831.3,unhealthy
22.6,18.55,0.02,0.03,0.19,0.271,0.094,0.115,healthy
949.72,949.72,0.00732422,0.0366211,-1.99242,561.0,412.35,1463.55,unhealthy
22.93,19.05,0.01,0.05,0.13,0.271,0.095,0.115,warning
949.72,949.72,20.5078,30.2734,-1021.97,159.15,83.4,891.45,unhealthy
22.74,18.59,0.03,0.02,0.17,0.272,0.094,0.115,healthy
23.33,23.33,-17.0,109.0,972.0,14.0,1.0,43.0,unhealthy
22.5,19.01,0.01,0.05,0.16,0.271,0.093,0.115,warning
22.6,18.55,0.03,0.04,0.12,0.272,0.093,0.115,healthy
949.72,949.72,41.0156,-168.945,-1990.44,445.95,175.8,1666.8,unhealthy
949.72,949.72,0.019043,0.043457,-1.99291,494.7,341.25,1330.2,unhealthy
22.57,18.78,0.04,0.04,0.13,0.268,0.094,0.115,warning
949.72,949.72,0.00537109,0.0317383,-2.00023,585.75,455.4,1680.15,unhealthy
949.72,949.72,3.41797,28.8086,-1014.65,583.2,342.0,1791.6,unhealthy
22.93,18.95,0.02,0.03,0.17,0.272,0.093,0.115,warning
949.72,949.72,0.00585938,0.0371094,-1.99144,544.8,411.0,1477.2,unhealthy
22.24,18.55,0.04,0.05,0.18,0.269,0.093,0.115,warning
19.8,19.8,0.11,-0.98,1.01,1.75,2.86,10.41,unhealthy
22.67,19.05,0.02,0.05,0.16,0.271,0.093,0.115,warning
22.9,18.85,0.02,0.01,0.11,0.273,0.093,0.115,warning
22.14,16.78,0.02,0.03,0.19,0.269,0.094,0.115,healthy
22.6,18.52,0.02,0.02,0.12,0.271,0.093,0.115,healthy
19.34,19.34,-14.0,-247.0,-989.0,2.0,6.0,13.0,unhealthy
949.72,949.72,0.0883789,-0.0585938,-1.98998,66.15,13.8,273.45,unhealthy
949.72,949.72,33.2031,-159.668,-1995.32,445.05,177.45,1666.35,unhealthy
22.57,18.55,0.02,0.03,0.17,0.271,0.094,0.115,healthy
949.72,949.72,0.00537109,0.0405273,-1.99633,585.6,456.3,1678.5,unhealthy
22.57,18.55,0.03,0.03,0.13,0.272,0.094,0.115,warning
22.83,18.72,0.02,0.05,0.19,0.271,0.093,0.115,warning
19.05,19.05,35.0,-155.0,-1001.0,0.0,0.0,0.0,unhealthy
22.93,18.88,0.0,0.03,0.17,0.272,0.093,0.115,warning
949.72,949.72,27.3438,30.2734,-1005.37,127.65,78.0,869.55,unhealthy
22.77,19.01,0.0,0.03,0.17,0.272,0.093,0.115,warning
19.34,19.34,-29.0,-127.0,-1021.0,1.0,1.0,8.0,unhealthy
20.92,16.09,0.01,0.01,0.12,0.268,0.093,0.115,healthy
949.72,949.72,0.00244141,0.0458984,-2.00316,560.25,412.05,1463.55,unhealthy
22.9,18.78,0.01,0.04,0.15,0.272,0.093,0.115,healthy
21.81,18.26,0.01,0.0,0.14,0.268,0.094,0.115,warning
21.81,18.69,0.01,0.06,0.18,0.27,0.094,0.115,warning
22.6,18.55,0.0,0.03,0.15,0.272,0.094,0.115,warning
949.72,949.72,52.7344,-44.9219,-1986.04,263.55,159.9,995.25,unhealthy
18.29,18.29,22.0,-5.0,-1016.0,13.0,10.0,26.0,unhealthy
23.36,23.36,-17.0,100.0,969.0,14.0,1.0,43.0,unhealthy
949.72,949.72,30.2734,26.3672,-999.023,127.65,78.0,870.3,unhealthy
22.6,18.55,0.05,0.02,0.12,0.272,0.093,0.115,healthy
18.26,18.26,30.0,-34.0,-997.0,13.0,10.0,26.0,unhealthy
21.06,16.22,0.02,0.02,0.13,0.267,0.093,0.115,warning
18.19,18.19,17.0,-27.0,-1012.0,15.0,9.0,0.0,unhealthy
949.72,949.72,0.0332031,0.0527344,-1.98168,171.6,1.65,1085.25,unhealthy
20.56,17.24,0.0,0.04,0.13,0.267,0.094,0.115,warning
949.72,949.72,0.00927734,0.050293,-2.00218,559.8,411.15,1462.8,unhealthy
18.29,18.29,22.0,-5.0,-1016.0,13.0,10.0,26.0,unhealthy
20.82,17.9,0.0,0.02,0.15,0.268,0.093,0.115,warning
22.83,18.59,0.0,0.0,0.15,0.272,0.093,0.115,warning
949.72,949.72,0.0,0.027832,-1.98509,585.6,455.55,1679.25,unhealthy
21.62,18.65,0.03,0.05,0.18,0.267,0.094,0.115,warning
20.17,18.36,0.0,0.02,0.19,0.266,0.093,0.115,warning
22.8,18.65,0.01,0.07,0.17,0.272,0.095,0.115,healthy
19.67,19.67,0.1,-0.97,1.02,1.5,4.0,12.53,unhealthy
949.72,949.72,0.0107422,0.0336914,-1.99584,585.45,456.6,1676.1,unhealthy
22.27,18.75,0.02,0.03,0.12,0.269,0.094,0.115,warning
21.42,16.91,0.02,0.04,0.14,0.267,0.095,0.115,warning
22.47,18.78,0.04,0.06,0.15,0.268,0.094,0.115,healthy
20.73,15.99,0.01,0.06,0.18,0.266,0.093,0.115,healthy
19.4423,19.4423,-7.8125,-6.83594,-1995.32,1862.1,196.5,4124.4,unhealthy
949.72,949.72,0.0,17.0898,-1012.7,629.4,369.0,1873.35,unhealthy
949.72,949.72,0.0166016,0.0385742,-1.99877,585.6,455.55,1677.45,unhealthy
22.64,19.05,0.02,0.03,0.16,0.271,0.094,0.115,healthy
949.72,949.72,57.6172,-46.875,-1999.22,263.4,160.05,994.05,unhealthy
22.6,18.55,0.0,0.03,0.18,0.272,0.095,0.115,healthy
949.72,949.72,32.2266,30.2734,-1021.0,127.8,76.95,870.15,unhealthy
949.72,949.72,61.5234,-35.6445,-1990.44,262.65,158.55,994.35,unhealthy
22.67,17.3,0.02,0.03,0.17,0.268,0.093,0.115,healthy
22.67,18.55,0.02,0.01,0.14,0.272,0.093,0.115,healthy
20.07,22.01,0.03,0.62,0.95,0.215,0.27,4.237,healthy
22.57,18.55,0.03,0.02,0.15,0.273,0.092,0.115,warning
22.6,18.55,0.01,0.04,0.15,0.272,0.094,0.115,healthy
949.72,949.72,33.2031,39.0625,-1004.39,128.55,76.2,869.4,unhealthy
17.83,17.83,0.0,0.0,0.0,0.0,0.0,0.0,unhealthy
